,CreditScore,Age,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Geography_Germany,Geography_Spain,Gender_Male,Tenure_4-6,Tenure_7-10,Balance_150k+,Balance_Até 100k,Balance_Zerada,NumOfProducts_NumProd2+
1821,0.63,35,0,0,186826.22,0,0,1,1,0,0,0,0,1,1
1822,0.85,31,1,1,162149.07,0,0,1,0,1,0,0,1,0,0
1823,0.788,57,1,1,180150.49,1,1,0,0,0,1,0,1,0,0
1824,0.798,37,1,1,83478.12,0,0,0,0,1,0,0,0,0,0
1825,0.77,45,1,0,26163.74,1,1,0,1,1,0,0,0,0,0
1826,0.569,25,1,1,44381.06,0,1,0,1,0,1,1,0,0,1
1827,0.425,22,0,1,136365.0,1,0,1,0,0,1,1,0,0,1
1828,0.547,31,0,0,99294.22,0,0,1,0,0,1,0,0,1,1
1829,0.725,45,0,0,173464.43,1,1,0,1,0,1,0,0,0,0
1830,0.506,37,1,1,127543.81,0,0,0,1,1,0,0,0,1,1
1831,0.632,36,1,1,52526.65,0,0,0,0,0,1,0,0,1,1
1832,0.62,22,1,0,32589.45,0,0,0,1,0,0,0,0,1,0
1833,0.663,32,1,0,47161.25,1,1,0,1,0,1,0,0,0,0
1834,0.7,46,0,1,45424.13,0,0,1,0,1,0,0,1,0,1
1835,0.696,38,1,1,8018.49,0,1,0,1,1,0,0,0,0,0
1836,0.767,31,1,1,195668.0,0,0,1,1,1,0,0,0,1,1
1837,0.561,56,1,0,133167.11,1,0,0,1,0,1,1,0,0,1
1838,0.35,39,0,0,123602.11,1,1,0,1,0,0,0,0,0,1
1839,0.706,54,1,1,186238.85,0,0,0,1,0,1,0,0,0,0
1840,0.464,34,1,1,158668.87,0,0,1,0,1,0,0,1,0,0
1841,0.501,34,1,0,9249.36,0,0,0,0,0,0,0,0,0,0
1842,0.745,35,1,1,116581.1,0,0,1,0,0,1,0,0,1,1
1843,0.587,36,1,0,44688.08,0,0,0,0,0,0,0,0,0,1
1844,0.667,48,1,1,148608.39,0,0,0,0,0,0,0,0,1,1
1845,0.737,36,0,1,188670.9,1,0,0,1,0,1,0,0,1,0
1846,0.485,30,1,0,107067.37,0,0,1,0,0,1,0,0,1,0
1847,0.59,37,0,1,61759.33,1,0,1,0,0,0,0,1,0,0
1848,0.518,35,0,1,192776.64,0,1,0,0,0,1,0,0,0,0
1849,0.581,29,1,0,46735.19,0,0,1,0,0,1,0,0,1,1
1850,0.785,33,1,1,169117.74,0,1,0,0,1,0,0,0,0,1
1851,0.799,52,1,1,89081.41,0,0,0,0,1,0,1,0,0,0
1852,0.698,38,1,1,105227.86,0,0,1,1,0,1,0,1,0,0
1853,0.73,41,1,0,128246.81,0,0,0,0,1,0,1,0,0,0
1854,0.74,36,0,0,94554.74,1,1,0,0,1,0,0,0,0,0
1855,0.785,47,1,1,33823.5,1,0,0,0,0,1,0,0,0,0
1856,0.527,29,1,0,97468.44,1,0,1,0,0,0,0,1,0,0
1857,0.544,29,1,1,164137.36,0,0,0,0,0,0,0,0,0,0
1858,0.705,61,1,1,191313.7,0,0,0,1,1,0,0,0,1,1
1859,0.684,34,1,1,65257.57,0,0,0,1,0,1,0,0,1,1
1860,0.639,28,1,1,178222.77,0,0,1,0,0,1,0,1,0,0
1861,0.565,38,1,1,179445.28,0,1,0,0,0,0,1,0,0,1
1862,0.481,44,1,0,65500.53,1,0,0,1,0,1,1,0,0,0
1863,0.731,25,1,0,97877.92,0,0,1,1,0,1,0,1,0,0
1864,0.607,45,0,1,113051.57,0,0,0,1,0,1,0,0,0,0
1865,0.76,32,1,1,105969.05,0,0,0,0,0,1,0,0,1,1
1866,0.559,70,1,1,122996.76,0,0,0,0,0,1,0,0,1,0
1867,0.715,33,1,1,68087.15,0,0,0,0,0,0,0,1,0,0
1868,0.656,36,0,1,21478.36,0,0,0,1,0,1,0,1,0,1
1869,0.652,33,1,0,158437.73,0,1,0,1,0,1,0,0,0,0
1870,0.624,33,0,0,76551.7,0,0,1,1,1,0,0,0,1,1
1871,0.634,36,1,0,15887.68,0,0,1,1,0,0,0,1,0,0
1872,0.85,50,1,1,33741.84,0,0,1,0,0,1,0,0,1,1
1873,0.659,39,1,0,20652.69,0,1,0,0,0,0,0,0,0,0
1874,0.529,35,1,1,112781.5,0,0,1,1,1,0,0,1,0,0
1875,0.572,31,0,1,119996.95,0,0,1,1,1,0,0,1,0,0
1876,0.64,39,0,1,6981.43,1,1,0,1,0,1,0,0,0,1
1877,0.77,55,1,0,185211.28,1,0,1,1,0,1,0,1,0,1
1878,0.648,35,1,1,78436.36,0,0,1,1,0,1,0,0,1,1
1879,0.579,31,0,1,139048.0,0,0,0,1,0,1,0,0,1,0
1880,0.589,36,1,0,136329.96,0,1,0,0,0,1,0,0,0,1
1881,0.53,36,1,1,14721.8,0,0,1,0,0,0,0,0,1,1
1882,0.831,30,0,1,3430.38,0,0,0,1,0,0,0,0,1,1
1883,0.79,24,0,1,160450.21,0,1,0,1,0,1,0,0,0,0
1884,0.656,35,1,0,1485.27,0,0,0,1,1,0,0,0,1,1
1885,0.563,32,1,1,19720.08,0,0,1,1,1,0,0,0,1,1
1886,0.667,39,1,1,41183.02,0,0,1,1,0,1,1,0,0,0
1887,0.613,34,1,0,139410.08,0,0,1,1,0,1,0,0,0,0
1888,0.429,60,1,1,163691.48,0,0,0,1,0,1,0,0,1,1
1889,0.665,23,1,1,115147.33,0,0,0,0,0,1,0,0,0,0
1890,0.731,33,1,1,74945.11,0,0,0,1,1,0,0,0,1,1
1891,0.584,37,1,1,180363.56,0,0,0,0,0,0,0,0,1,1
1892,0.634,31,0,0,196021.73,0,1,0,0,0,1,0,1,0,0
1893,0.488,34,1,1,125979.36,0,0,0,1,0,0,0,0,1,1
1894,0.535,49,1,0,111421.77,0,0,1,0,0,1,0,0,0,0
1895,0.776,29,1,1,115818.51,0,0,0,0,0,1,1,0,0,1
1896,0.85,38,0,1,179360.76,0,0,1,0,0,0,0,0,1,1
1897,0.673,37,0,0,82351.06,0,0,1,0,0,0,0,0,1,1
1898,0.85,45,1,1,192744.23,1,1,0,0,1,0,0,0,0,0
1899,0.627,30,1,1,113408.47,0,0,1,0,1,0,0,0,1,0
1900,0.57,33,1,1,124641.42,0,0,0,0,0,1,0,0,1,0
1901,0.796,67,0,1,54871.02,0,0,1,1,1,0,0,0,1,1
1902,0.773,33,1,1,98820.09,0,0,1,0,0,1,0,0,1,0
1903,0.752,36,1,1,45570.84,0,0,1,1,0,0,0,0,1,1
1904,0.625,69,1,1,182336.45,0,0,1,0,0,0,0,0,0,0
1905,0.535,20,1,1,118825.56,0,1,0,1,0,1,0,0,0,0
1906,0.786,29,1,0,103372.79,0,0,0,0,1,0,0,0,1,1
1907,0.62,67,1,1,43486.73,0,0,0,0,0,0,0,0,1,1
1908,0.605,48,1,1,40062.99,0,0,1,0,1,0,0,0,1,1
1909,0.67,32,1,0,46175.7,0,0,1,0,0,0,0,0,1,1
1910,0.617,42,1,1,120830.73,0,0,1,1,0,0,0,1,0,0
1911,0.595,41,1,0,5967.09,0,0,0,1,0,1,0,0,1,1
1912,0.687,29,1,0,122134.56,1,1,0,0,1,0,0,1,0,0
1913,0.757,30,1,1,62972.13,0,1,0,1,1,0,0,0,0,1
1914,0.746,31,1,1,174815.54,0,0,1,1,0,0,0,0,0,0
1915,0.503,25,0,1,192841.13,0,0,1,1,0,1,0,0,1,0
1916,0.543,48,0,0,33310.72,1,1,0,1,0,0,0,0,0,0
1917,0.428,40,1,0,72876.43,1,1,0,0,0,0,0,0,0,1
1918,0.768,28,0,1,50911.41,0,0,0,0,0,0,0,0,0,1
1919,0.618,56,1,1,142400.27,1,0,0,1,0,1,0,0,1,0
1920,0.591,31,0,1,48778.46,0,0,0,0,0,1,0,0,1,1
1921,0.658,35,0,0,156361.58,1,0,0,0,1,0,0,0,0,0
1922,0.625,36,1,0,133807.77,1,0,0,1,0,1,0,0,0,1
1923,0.717,36,1,0,179128.69,1,0,0,1,0,0,0,0,0,0
1924,0.667,44,1,1,91810.71,0,0,0,1,0,1,0,0,0,0
1925,0.804,24,1,0,173195.33,0,0,0,1,0,0,0,0,1,1
1926,0.693,31,0,1,182270.88,0,0,0,1,0,0,0,0,1,1
1927,0.729,36,1,0,177130.33,0,1,0,1,0,1,1,0,0,1
1928,0.484,54,0,0,49954.79,1,1,0,1,0,0,0,0,0,0
1929,0.632,40,1,0,141896.74,0,0,1,0,0,0,0,0,0,0
1930,0.536,23,1,0,120661.71,0,1,0,1,1,0,0,1,0,1
1931,0.573,26,0,0,149814.68,1,0,0,0,1,0,0,0,0,0
1932,0.655,56,1,1,41782.7,0,0,1,0,1,0,0,0,1,1
1933,0.666,74,1,1,46172.47,0,1,0,1,0,1,0,0,0,0
1934,0.726,30,1,0,2704.09,0,1,0,1,1,0,0,0,0,1
1935,0.523,39,1,0,6726.53,0,0,0,1,0,0,0,0,1,1
1936,0.728,33,1,0,170764.08,0,1,0,0,0,1,1,0,0,1
1937,0.701,30,1,0,45742.42,0,0,0,1,0,0,1,0,0,1
1938,0.518,38,0,1,162304.59,0,0,0,1,0,0,0,1,0,0
1939,0.739,37,0,1,80883.82,0,0,0,1,0,1,0,0,0,0
1940,0.531,31,1,0,118508.09,1,1,0,0,0,1,0,0,0,0
1941,0.452,44,1,0,69697.74,0,0,1,1,0,0,0,1,0,0
1942,0.684,45,1,0,183575.01,0,0,0,1,1,0,0,0,0,0
1943,0.728,39,0,0,161203.6,0,1,0,1,1,0,1,0,0,0
1944,0.783,39,1,0,143752.77,0,0,1,1,0,1,0,0,1,1
1945,0.734,22,0,0,121894.31,1,0,0,1,1,0,0,0,0,0
1946,0.648,34,1,1,147055.87,0,1,0,1,0,0,0,1,0,1
1947,0.688,52,1,1,172033.57,0,0,0,1,0,0,0,0,1,1
1948,0.68,35,0,0,143774.06,0,0,1,1,0,1,0,0,1,1
1949,0.516,43,1,1,139366.58,0,0,0,0,0,0,0,0,0,1
1950,0.68,37,1,0,81776.84,1,0,0,0,0,1,0,0,0,0
1951,0.604,53,1,0,190998.96,1,0,0,1,0,1,0,0,0,0
1952,0.624,27,0,1,4470.52,0,1,0,1,0,1,0,1,0,1
1953,0.623,21,0,1,135851.3,0,0,0,1,0,1,0,0,1,1
1954,0.624,51,1,1,172372.63,0,0,1,1,1,0,1,0,0,1
1955,0.565,58,0,1,135875.51,1,1,0,0,0,0,0,0,0,1
1956,0.565,55,1,1,128124.7,1,0,0,1,1,0,0,0,0,1
1957,0.71,54,1,1,167023.95,1,0,0,1,1,0,1,0,0,0
1958,0.645,42,0,0,149807.01,0,0,0,1,1,0,0,0,1,0
1959,0.707,33,1,0,54290.62,0,0,0,1,0,1,0,0,0,0
1960,0.655,36,1,0,86013.96,0,0,1,0,0,0,0,0,0,0
1961,0.705,24,0,0,79886.06,0,0,1,0,1,0,1,0,0,1
1962,0.358,52,1,0,141959.11,1,0,1,0,0,1,0,0,0,1
1963,0.578,34,1,0,66680.77,0,1,0,1,0,1,0,0,0,1
1964,0.8,40,1,0,98640.15,1,0,0,0,1,0,0,1,0,0
1965,0.612,33,0,0,142797.5,1,0,0,0,0,1,0,0,1,0
1966,0.681,48,1,1,163581.67,0,1,0,0,0,1,0,0,0,0
1967,0.559,25,1,1,163221.22,0,0,1,1,1,0,0,0,1,1
1968,0.488,39,0,0,12440.44,0,0,1,0,0,1,0,0,0,0
1969,0.717,36,1,1,145551.6,0,0,0,0,1,0,0,0,1,1
1970,0.666,41,1,0,50908.48,0,0,0,0,0,1,0,0,0,0
1971,0.582,26,1,0,30149.21,0,0,1,1,1,0,0,1,0,1
1972,0.733,30,0,0,57769.2,0,0,1,0,0,0,0,1,0,0
1973,0.693,41,0,0,156381.47,0,0,0,1,1,0,0,0,1,1
1974,0.694,33,1,0,178123.86,0,0,0,0,1,0,0,0,0,1
1975,0.622,35,1,0,51112.8,0,0,0,0,1,0,0,0,1,1
1976,0.598,38,0,0,173783.38,0,0,1,0,1,0,0,0,1,1
1977,0.717,35,0,0,174770.14,1,0,1,1,0,0,0,0,1,1
1978,0.494,37,1,0,172063.09,0,1,0,1,1,0,0,0,0,1
1979,0.644,33,1,1,155294.17,0,0,0,1,0,1,0,0,1,1
1980,0.554,30,1,1,40320.3,0,0,0,0,0,1,0,0,1,1
1981,0.476,69,0,1,134260.34,0,0,1,0,0,0,0,0,0,0
1982,0.667,28,1,0,147090.9,0,0,0,1,1,0,1,0,0,0
1983,0.748,40,1,0,132368.47,0,0,1,0,1,0,0,0,1,1
1984,0.531,45,1,1,164741.5,0,0,1,0,0,0,0,0,0,1
1985,0.719,47,1,0,63051.32,1,0,1,0,0,1,0,0,0,0
1986,0.845,41,0,0,199761.29,0,1,0,0,0,0,0,1,0,1
1987,0.738,54,0,1,55725.04,1,0,0,1,1,0,0,0,1,0
1988,0.563,46,1,0,163145.5,1,0,1,0,0,1,0,0,0,0
1989,0.695,28,1,1,57992.49,0,0,1,1,0,0,0,1,0,0
1990,0.841,41,0,1,193093.77,0,0,1,1,0,0,0,0,1,1
1991,0.626,36,1,1,57531.14,0,1,0,1,0,0,1,0,0,1
1992,0.613,29,1,1,77242.19,0,0,0,0,1,0,1,0,0,1
1993,0.824,60,0,0,153046.16,1,1,0,1,0,1,0,0,0,1
1994,0.705,49,1,0,63405.2,1,0,0,0,0,1,0,0,1,0
1995,0.584,44,1,1,106564.88,0,0,0,0,1,0,0,1,0,1
1996,0.534,62,0,0,42763.12,1,0,0,1,0,0,0,0,1,1
1997,0.672,34,1,1,168753.34,0,0,0,0,0,0,0,0,0,1
1998,0.603,43,1,1,19483.35,0,0,0,1,1,0,0,0,0,0
1999,0.633,43,1,1,158646.46,0,1,0,1,0,0,0,0,0,0
2000,0.842,58,1,1,83172.19,0,0,0,1,0,0,0,1,0,0
2001,0.661,27,1,1,76889.79,0,0,0,0,0,0,0,0,1,1
2002,0.601,74,0,1,51554.58,0,0,0,1,0,0,0,0,1,1
2003,0.632,41,0,1,105570.39,0,0,0,1,0,0,0,0,0,0
2004,0.684,29,0,1,79495.01,0,1,0,1,0,1,0,0,0,0
2005,0.785,32,0,1,52583.79,1,1,0,0,0,0,0,0,0,1
2006,0.687,39,1,0,26848.25,0,0,0,1,0,1,0,0,1,1
2007,0.705,43,0,1,10072.55,1,1,0,0,0,1,0,0,0,0
2008,0.639,43,1,0,187296.78,0,0,0,1,1,0,0,1,0,1
2009,0.729,46,1,0,104016.61,1,1,0,1,1,0,0,0,0,0
2010,0.556,48,1,1,151310.16,0,0,1,0,0,1,1,0,0,0
2011,0.57,32,0,1,62810.91,0,0,0,1,0,1,0,0,0,1
2012,0.841,74,0,1,60830.38,0,0,0,1,0,1,0,0,0,0
2013,0.705,35,1,0,116672.02,0,1,0,1,1,0,0,0,0,1
2014,0.553,32,1,0,77304.49,0,0,0,1,0,0,0,0,0,0
2015,0.779,40,1,1,52894.01,0,1,0,0,0,0,0,1,0,0
2016,0.696,28,1,1,116471.43,0,0,0,1,1,0,1,0,0,0
2017,0.728,37,0,0,4539.38,0,0,1,0,1,0,0,0,1,0
2018,0.691,27,1,0,142367.72,0,1,0,1,0,0,1,0,0,1
2019,0.706,30,1,1,110520.48,0,0,0,1,0,0,0,1,0,0
2020,0.627,30,1,0,188258.49,0,1,0,0,1,0,0,1,0,0
2021,0.716,18,0,0,197322.13,0,1,0,0,0,0,0,0,0,0
2022,0.501,24,1,0,80241.14,0,1,0,1,1,0,0,0,0,1
2023,0.601,41,0,1,172814.99,0,0,0,1,0,0,0,0,0,0
2024,0.545,39,0,0,38410.74,1,0,1,0,1,0,0,0,1,0
2025,0.634,45,0,0,17622.82,0,0,0,1,0,1,0,0,1,1
2026,0.451,23,0,1,48021.71,0,0,1,0,0,1,0,0,1,1
2027,0.655,59,1,0,88958.49,1,0,0,0,0,1,0,0,1,0
2028,0.458,39,1,0,116343.09,0,0,0,0,0,1,0,0,1,1
2029,0.52,33,1,1,166102.61,0,0,0,1,1,0,1,0,0,1
2030,0.624,28,0,1,104353.26,0,0,1,0,0,0,0,0,1,1
2031,0.765,51,1,1,115429.32,0,0,0,1,0,0,0,0,0,0
2032,0.667,37,1,0,178106.34,1,1,0,0,1,0,0,1,0,1
2033,0.665,41,1,0,132152.32,0,0,1,1,0,1,0,0,1,1
2034,0.709,34,1,1,21521.38,0,1,0,1,1,0,0,0,0,1
2035,0.583,44,1,1,27431.62,0,0,0,0,0,1,0,0,1,1
2036,0.782,34,0,1,42143.61,0,0,1,1,1,0,0,0,0,0
2037,0.668,24,0,0,106457.11,1,0,1,0,0,1,1,0,0,0
2038,0.621,47,1,1,133831.37,1,0,0,1,0,0,0,0,1,0
2039,0.579,64,1,1,164083.72,0,1,0,0,1,0,0,0,0,0
2040,0.547,38,0,1,159207.34,0,0,0,0,1,0,1,0,0,0
2041,0.84,39,1,0,84487.62,0,0,0,0,0,0,0,1,0,0
2042,0.667,27,1,0,3674.71,0,1,0,0,0,0,0,0,0,1
2043,0.723,34,0,1,12092.03,0,0,0,1,1,0,0,0,1,1
2044,0.487,45,1,0,77475.73,0,0,0,1,0,0,0,0,1,1
2045,0.668,31,0,0,41291.73,0,0,0,0,0,1,0,0,1,1
2046,0.52,34,1,1,343.38,0,1,0,1,0,1,0,0,0,1
2047,0.549,37,0,0,47432.43,0,0,0,1,0,0,0,0,0,1
2048,0.567,35,1,0,127827.18,0,0,0,0,1,0,1,0,0,1
2049,0.72,45,1,1,35633.15,1,0,0,0,0,0,0,0,0,1
2050,0.492,49,1,1,182865.09,1,0,0,0,0,1,0,0,1,0
2051,0.712,37,0,0,169386.81,0,0,0,0,0,0,0,0,0,1
2052,0.689,26,0,1,149073.88,0,1,0,1,1,0,0,0,0,0
2053,0.85,63,0,0,184107.26,1,0,0,1,0,1,1,0,0,0
2054,0.747,41,1,1,22750.17,0,0,0,1,1,0,0,0,1,1
2055,0.469,38,0,0,11950.29,0,1,0,1,0,1,0,0,0,0
2056,0.539,38,1,1,152880.07,1,0,1,1,1,0,0,0,1,0
2057,0.743,32,1,0,175252.78,0,0,0,1,0,1,0,0,1,1
2058,0.707,47,1,0,174303.29,0,0,0,1,0,0,0,0,1,1
2059,0.581,50,1,1,80701.72,0,0,1,0,1,0,0,0,1,1
2060,0.737,38,1,0,198516.2,0,0,1,1,1,0,0,0,0,1
2061,0.445,38,1,0,175756.36,0,1,0,0,1,0,0,0,0,1
2062,0.703,29,0,1,82824.08,0,1,0,0,0,0,0,0,0,0
2063,0.588,35,1,0,179866.01,1,1,0,0,0,0,0,0,0,0
2064,0.765,44,1,1,159899.97,0,0,0,1,1,0,0,0,1,1
2065,0.626,33,1,0,138504.28,0,0,0,1,0,1,0,0,1,1
2066,0.545,37,1,1,127394.67,0,1,0,1,0,1,0,0,0,0
2067,0.744,31,1,1,58961.49,0,0,0,1,0,1,0,0,0,0
2068,0.658,31,1,0,103644.98,1,0,1,0,0,0,0,1,0,0
2069,0.629,28,1,1,119647.7,0,1,0,1,0,1,0,0,0,0
2070,0.719,42,1,0,28465.86,1,0,0,0,1,0,0,0,1,0
2071,0.686,36,1,1,152979.14,0,0,1,0,1,0,0,0,1,1
2072,0.743,36,1,1,190911.02,0,0,0,1,1,0,0,0,1,1
2073,0.626,48,1,1,95794.98,0,0,1,0,0,0,0,0,1,1
2074,0.661,44,1,0,189742.78,1,1,0,1,0,0,0,0,0,0
2075,0.71,45,1,1,188574.08,0,1,0,1,0,1,0,0,0,0
2076,0.654,40,0,0,183872.88,1,0,0,1,1,0,0,0,1,0
2077,0.569,34,0,0,196555.32,0,0,1,0,1,0,0,0,0,0
2078,0.64,63,1,1,112503.24,1,0,0,1,0,0,0,1,0,1
2079,0.562,45,1,0,46864.0,0,0,0,1,1,0,0,0,0,0
2080,0.721,55,1,0,65864.4,1,0,0,0,0,0,0,1,0,0
2081,0.456,32,1,1,125167.92,0,1,0,1,0,1,0,0,0,0
2082,0.811,39,1,1,177519.39,0,0,1,1,0,1,0,0,1,1
2083,0.534,24,1,1,169653.32,0,0,0,1,0,0,0,0,1,0
2084,0.423,36,1,0,118372.55,1,0,0,0,1,0,0,1,0,0
2085,0.594,28,1,0,16481.12,0,1,0,1,1,0,1,0,0,0
2086,0.725,32,1,1,138525.19,0,0,1,0,0,0,0,0,1,1
2087,0.716,52,1,0,14608.0,1,0,0,0,0,1,0,1,0,1
2088,0.595,41,0,1,81548.38,0,1,0,0,0,1,1,0,0,1
2089,0.679,33,0,0,69608.48,0,0,0,0,0,0,0,0,1,1
2090,0.667,39,1,0,68873.8,0,0,1,1,0,1,0,0,1,1
2091,0.661,37,1,0,81102.81,0,0,0,0,1,0,0,0,0,0
2092,0.655,38,0,1,81054.0,1,0,1,1,0,0,1,0,0,1
2093,0.555,55,1,1,74149.77,0,0,0,1,1,0,0,0,0,0
2094,0.531,70,0,0,99503.19,0,0,1,1,0,0,0,0,1,1
2095,0.611,40,1,0,10109.47,0,1,0,0,0,1,0,0,0,1
2096,0.6,38,1,1,58855.85,0,0,0,0,0,1,0,0,1,1
2097,0.531,37,0,1,84402.46,0,0,1,1,0,0,0,0,0,1
2098,0.601,43,1,0,49713.87,1,0,0,0,0,0,0,0,1,0
2099,0.548,57,1,1,133537.53,0,0,0,1,1,0,0,1,0,0
2100,0.759,40,1,0,124615.59,0,0,0,1,1,0,0,0,1,1
2101,0.678,49,0,1,98090.69,0,0,1,0,0,1,0,0,1,1
2102,0.755,33,1,1,42607.69,0,1,0,0,1,0,0,1,0,1
2103,0.594,61,1,1,192434.11,0,0,0,1,0,0,0,1,0,0
2104,0.768,42,0,0,60686.4,0,0,0,1,1,0,0,0,1,1
2105,0.492,31,1,1,49463.44,0,0,0,0,0,1,0,0,1,1
2106,0.637,55,1,0,81431.99,1,1,0,0,0,0,0,0,0,0
2107,0.646,42,0,1,22909.56,0,0,1,0,0,0,0,1,0,0
2108,0.593,74,1,1,65532.17,0,1,0,1,1,0,1,0,0,1
2109,0.596,41,0,1,141053.85,0,0,1,1,1,0,0,0,1,1
2110,0.722,48,1,1,3472.63,1,1,0,0,0,1,0,0,0,0
2111,0.642,25,1,0,102083.78,0,0,0,1,0,1,0,0,1,1
2112,0.472,28,1,0,1801.77,0,0,1,0,1,0,0,0,1,1
2113,0.738,35,0,0,85185.44,0,1,0,1,1,0,0,0,0,0
2114,0.732,33,1,0,119882.7,0,0,1,1,0,1,0,0,1,0
2115,0.404,54,1,0,83715.66,1,1,0,0,1,0,0,0,0,0
2116,0.701,44,1,0,23425.78,0,0,0,1,0,1,0,0,1,1
2117,0.683,31,0,1,77326.78,0,0,0,1,0,0,0,0,1,1
2118,0.46,27,1,0,156150.08,1,0,0,0,0,1,0,0,1,1
2119,0.69,29,1,0,108577.97,0,0,0,1,1,0,0,0,1,1
2120,0.618,54,1,1,133573.29,1,1,0,0,1,0,0,0,0,0
2121,0.671,30,0,1,102057.86,0,0,0,1,0,0,0,0,1,0
2122,0.765,32,0,0,47247.56,0,0,1,0,0,1,1,0,0,0
2123,0.651,25,1,0,114566.47,0,1,0,0,0,0,0,0,0,1
2124,0.704,32,0,0,184464.7,1,0,0,1,0,1,0,0,0,1
2125,0.544,45,0,1,151401.33,0,0,0,0,1,0,0,0,1,1
2126,0.79,40,1,1,70607.1,0,0,0,0,0,1,0,0,1,1
2127,0.71,34,1,0,147074.67,0,1,0,1,0,1,0,0,0,1
2128,0.743,37,0,1,105780.18,0,0,0,1,0,1,0,1,0,1
2129,0.702,34,1,0,109496.45,0,0,0,1,1,0,0,0,0,0
2130,0.704,45,1,1,137739.45,0,0,0,0,1,0,0,0,1,0
2131,0.614,38,1,0,105140.92,0,0,0,1,0,0,0,0,0,0
2132,0.609,43,1,1,113276.46,1,0,1,0,1,0,0,1,0,1
2133,0.688,32,1,0,172531.23,0,0,0,0,1,0,0,0,0,0
2134,0.713,44,1,0,64375.4,0,0,0,1,0,0,0,1,0,0
2135,0.736,57,1,0,28434.44,1,1,0,1,0,1,0,1,0,0
2136,0.727,18,1,1,46941.41,0,0,0,1,1,0,0,0,0,0
2137,0.85,38,1,0,29333.01,0,0,0,0,0,0,0,0,0,1
2138,0.718,45,1,1,193724.51,0,0,1,1,0,0,0,0,0,1
2139,0.643,51,1,0,34967.75,1,0,0,0,0,0,0,0,0,0
2140,0.653,41,1,0,55663.85,0,0,0,1,0,1,0,0,0,0
2141,0.674,18,1,1,55753.12,1,0,0,1,0,1,0,0,1,1
2142,0.69,35,1,0,176962.31,0,0,0,1,1,0,0,0,0,0
2143,0.819,38,1,1,181507.44,0,0,0,1,0,1,0,0,0,1
2144,0.634,34,1,0,61995.57,0,0,1,1,0,0,0,0,1,1
2145,0.633,33,1,0,98349.13,0,0,1,1,1,0,0,0,0,1
2146,0.85,49,0,1,59748.19,0,0,0,1,1,0,0,0,0,0
2147,0.665,33,1,1,159840.51,0,0,0,1,0,0,0,0,0,0
2148,0.63,26,1,1,6656.64,0,0,1,1,0,1,0,0,1,1
2149,0.836,57,1,0,37141.62,1,0,1,1,1,0,0,0,0,0
2150,0.668,38,0,1,37094.75,0,0,0,1,0,1,0,1,0,0
2151,0.753,57,1,0,159475.08,1,0,0,1,0,1,0,0,1,0
2152,0.745,55,0,1,51548.14,1,0,0,0,0,1,0,0,0,0
2153,0.693,36,0,0,58719.63,1,0,0,1,0,1,1,0,0,0
2154,0.606,65,0,0,7861.68,1,1,0,1,0,1,0,0,0,1
2155,0.66,35,1,0,19199.61,0,0,0,0,1,0,0,0,0,0
2156,0.608,42,1,0,178504.29,0,0,0,1,1,0,0,0,1,1
2157,0.744,44,1,1,189016.14,0,0,0,0,0,0,0,0,1,1
2158,0.731,40,1,1,156048.64,0,0,0,0,0,1,0,0,0,0
2159,0.683,72,0,1,52876.41,0,0,0,1,0,0,0,0,0,0
2160,0.727,28,0,1,19653.08,0,0,0,1,1,0,0,0,1,1
2161,0.561,32,1,0,139451.98,0,1,0,1,1,0,1,0,0,0
2162,0.7,34,1,0,128136.29,0,0,0,0,0,0,0,1,0,0
2163,0.605,35,1,1,45206.57,0,0,0,1,1,0,0,0,1,1
2164,0.767,77,1,1,190146.83,0,0,1,1,0,1,0,0,0,0
2165,0.511,33,0,1,158313.87,0,0,0,1,0,1,0,0,1,1
2166,0.667,40,1,1,96670.2,0,0,0,1,0,1,0,0,1,0
2167,0.787,33,0,1,62163.53,0,0,0,1,0,0,0,0,0,1
2168,0.705,56,1,0,88428.41,1,1,0,0,0,0,0,0,0,0
2169,0.773,43,1,1,35908.46,0,1,0,1,0,1,0,1,0,1
2170,0.554,40,0,1,168780.04,0,0,0,1,1,0,0,0,1,0
2171,0.526,58,1,1,191263.76,0,1,0,1,0,1,1,0,0,1
2172,0.661,35,1,1,83052.03,0,1,0,1,0,0,0,0,0,0
2173,0.698,46,1,1,125962.02,0,0,0,0,0,0,0,0,1,1
2174,0.646,26,1,0,164696.27,0,0,0,1,1,0,0,0,0,0
2175,0.757,34,0,0,187011.96,0,1,0,0,0,1,0,0,0,1
2176,0.699,35,1,1,55324.49,0,0,1,1,0,0,1,0,0,1
2177,0.667,24,0,1,34335.55,0,0,0,0,1,0,0,0,1,1
2178,0.774,43,1,0,17004.14,0,0,1,0,0,0,0,0,0,0
2179,0.745,40,0,0,116331.42,0,0,1,1,0,0,0,1,0,0
2180,0.649,42,0,1,22974.01,0,0,0,0,0,1,0,0,1,1
2181,0.634,46,1,1,49725.16,1,1,0,0,1,0,0,0,0,0
2182,0.665,38,0,1,87412.74,0,0,1,1,0,1,0,0,1,0
2183,0.713,38,1,1,26136.89,0,0,0,1,0,1,0,1,0,1
2184,0.652,40,1,0,126554.96,0,0,0,0,0,0,0,0,1,1
2185,0.739,40,1,1,193321.3,0,0,1,1,0,0,0,0,0,0
